time,actual_x,actual_y,estimated_x,estimated_y,drone_x,drone_y
1.6329247951507568,6.544064027510276,1.895487179752769,6.558155151582677,1.8824684095149486,-0.0003785679536545978,0.0019473516611536053
1.6528375148773193,6.543380467221698,1.9040678803579152,6.557762378577936,1.8920724885102875,-0.0004204689156640493,0.002162192197216854
1.6724224090576172,6.542683452834662,1.9126486750501732,6.557334317542515,1.9015019023577908,-0.0004630487740877803,0.0023804756186221066
1.6925437450408936,6.5419745290822995,1.9212295607767214,6.556898098854864,1.9111168941052006,-0.0004630487740877803,0.0023804756186221066
1.712411880493164,6.541252082478983,1.9298103744353308,6.556425960820817,1.9205802148201605,-0.0005059337618908997,0.002600289511931469
1.7324364185333252,6.540516124034636,1.9383912170785462,6.555931663527785,1.930068249389597,-0.0005059337618908997,0.002600289511931469
1.7521271705627441,6.539768208548728,1.946972090716561,6.555400520110956,1.9393747431974666,-0.00054871484890114,0.0028195414091633504
1.7728190422058105,6.539006728346887,1.9555528185292381,6.5548706333123725,1.9490642491137844,-0.0005909667262376047,0.0030360559069412007
1.7940177917480469,6.538231697477698,1.964133502911041,6.554316843519621,1.9589002781909541,-0.0005909667262376047,0.0030360559069412007
1.8137001991271973,6.537444697997119,1.972714165563832,6.553684476358793,1.9680235028457658,-0.00063226580585882,0.003247666735759909
1.8391411304473877,6.536644145552047,1.981294625026887,6.553162990201246,1.97953021070979,-0.00063226580585882,0.003247666735759909
1.853715181350708,6.535830056006667,1.9898749801264786,6.552303670137028,1.9862528227650948,-0.0006722065455136345,0.0034523002519608902
1.8740077018737793,6.535004009457056,1.998455260200513,6.5516161616770185,1.99554597549479,-0.0006722065455136345,0.0034523002519608902
1.893336296081543,6.534166219800195,2.007035581265937,6.550878970515392,2.0043878752324673,-0.0007104155968953119,0.0036480477847978415
1.9132230281829834,6.533316816366527,2.0156157316129732,6.550135747579146,2.0134563465422675,-0.0007465634460940355,0.0038332251475789564
1.9328598976135254,6.532457360002968,2.0241957661716286,6.549363494830216,2.022389901018505,-0.0007465634460940355,0.0038332251475789564
1.9529268741607666,6.531586570682657,2.0327754481604905,6.548577912612591,2.0314867132299192,-0.000780373368299636,0.004006418403989786
1.9727742671966553,6.530704843554041,2.041354963632501,6.5477622930735695,2.0404562516700677,-0.000780373368299636,0.004006418403989786
1.993124008178711,6.529813706054054,2.049934320430849,6.546931517245615,2.0496148131561327,-0.0008116276516779824,0.004166515660967621
2.012836217880249,6.528911843921281,2.058513287730583,6.546062506759272,2.0584599648390025,-0.0008401711577537269,0.004312725234477565
2.0326969623565674,6.527999630042027,2.0670920498365546,6.545175589022633,2.0673507886063724,-0.0008401711577537269,0.004312725234477565
2.0525622367858887,6.527078570891842,2.0756706451017792,6.544267245358368,2.076221251350928,-0.0008659123774906027,0.004444581004316837
2.07243275642395,6.526147297618136,2.0842488496615905,6.543337814258436,2.0850723163346276,-0.0008659123774906027,0.004444581004316837
2.092907667160034,6.525206150490188,2.092826820626962,6.54239332435276,2.094160812079037,-0.0008888222141563238,0.004561936141676801
2.1131820678710938,6.524256854145543,2.101404641971377,6.541419081747567,2.103122677926249,-0.000908930777038147,0.004664946663988817
2.132960796356201,6.523297924613688,2.1099820419258437,6.540417107546975,2.111840601793162,-0.000908930777038147,0.004664946663988817
2.153259515762329,6.522329530433582,2.118559184934966,6.53940109071986,2.1207673885871983,-0.0009263225055297856,0.004754046452708026
2.1733481884002686,6.521353049623458,2.12713611138552,6.538360899495773,2.1295737383510716,-0.0009263225055297856,0.004754046452708026
2.1952877044677734,6.520366984518067,2.1357125683373486,6.537306325384326,2.1391484341058864,-0.0009411299626818318,0.004829915469555916
2.215036153793335,6.519371526754951,2.1442887365096115,6.536205579250801,2.1477039240969815,-0.0009411299626818318,0.004829915469555916
2.2369959354400635,6.518367979253382,2.152864654547815,6.535093098192449,2.157197227292786,-0.0009535266428030202,0.004893442934601266
2.2547664642333984,6.5173547563029945,2.161440056319203,6.533946421951618,2.164826585668704,-0.0009637191310212692,0.004945687195151419
2.2746965885162354,6.516331960684415,2.1700151248109245,6.532809670877441,2.1734419092520705,-0.0009637191310212692,0.004945687195151419
2.297518014907837,6.515300828154697,2.1785898964991377,6.531647363731165,2.183276263389325,-0.0009719389358021993,0.004987833927686514
2.3136746883392334,6.5142595294331835,2.1871640683582316,6.530472312895674,2.1901731305162095,-0.0009719389358021993,0.004987833927686514
2.3333566188812256,6.513207040254926,2.195737795691029,6.529308852542082,2.1986876211513113,-0.0009784342902090814,0.005021154185878827
2.353466510772705,6.5121450120672995,2.204311196918406,6.528130736687787,2.207381417592449,-0.0009834621860514436,0.005046963645716462
2.3734729290008545,6.511071589246267,2.212883903548602,6.5269372530419565,2.2160151612307293,-0.0009834621860514436,0.005046963645716462
2.39357852935791,6.509985485839385,2.221455934922025,6.52572794082873,2.224678930480419,-0.0009872808688046193,0.005066584213079896
2.4131221771240234,6.508887982735252,2.230027445256493,6.5245096299025525,2.2330902317723944,-0.0009872808688046193,0.005066584213079896
2.4331672191619873,6.50777702505166,2.2385980784789514,6.523275695534897,2.2417176784029063,-0.0009901429819709523,0.005081308958405117
